name,country,subcountry,geonameid,city_name,country_name,latitude,longitude,population,has_bike_sharing,climate_zone,region,data_source,city_size
Kurye,"Korea, Republic of",Jeollanam-do,1841976,Kurye,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Guri-si,"Korea, Republic of",Gyeonggi-do,1841988,Guri-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kunwi,"Korea, Republic of",Gyeongsangbuk-do,1842016,Kunwi,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gunsan,"Korea, Republic of",Jeollabuk-do,1842025,Gunsan,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gunpo,"Korea, Republic of",Gyeonggi-do,1842030,Gunpo,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kinzan,"Korea, Republic of",Chungcheongnam-do,1842153,Kinzan,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gumi,"Korea, Republic of",Gyeongsangbuk-do,1842225,Gumi,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Goyang-si,"Korea, Republic of",Gyeonggi-do,1842485,Goyang-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Goseong,"Korea, Republic of",Gyeongsangnam-do,1842518,Goseong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gongju,"Korea, Republic of",Chungcheongnam-do,1842616,Gongju,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyosai,"Korea, Republic of",Gyeongsangnam-do,1842754,Kyosai,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Koesan,"Korea, Republic of",North Chungcheong,1842800,Koesan,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Koch'ang,"Korea, Republic of",Jeollabuk-do,1842859,Koch'ang,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kimje,"Korea, Republic of",Jeollabuk-do,1842939,Kimje,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kimhae,"Korea, Republic of",Gyeongsangnam-do,1842943,Kimhae,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gimcheon,"Korea, Republic of",Gyeongsangbuk-do,1842944,Gimcheon,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gijang,"Korea, Republic of",Busan,1842966,Gijang,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gapyeong,"Korea, Republic of",Gyeonggi-do,1843082,Gapyeong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gangneung,"Korea, Republic of",Gangwon-do,1843137,Gangneung,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ganghwa-gun,"Korea, Republic of",Incheon,1843163,Ganghwa-gun,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Iksan,"Korea, Republic of",Jeollabuk-do,1843491,Iksan,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Incheon,"Korea, Republic of",Incheon,1843564,Incheon,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Imsil,"Korea, Republic of",Jeollabuk-do,1843585,Imsil,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Icheon-si,"Korea, Republic of",Gyeonggi-do,1843702,Icheon-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hwasun,"Korea, Republic of",Jeollanam-do,1843841,Hwasun,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hwaseong-si,"Korea, Republic of",Gyeonggi-do,1843847,Hwaseong-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hwacheon,"Korea, Republic of",Gangwon-do,1844045,Hwacheon,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hongseong,"Korea, Republic of",Chungcheongnam-do,1844174,Hongseong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hongch’ŏn,"Korea, Republic of",Gangwon-do,1844191,Hongch’ŏn,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hayang,"Korea, Republic of",Gyeongsangbuk-do,1844308,Hayang,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Haenam,"Korea, Republic of",Jeollanam-do,1844751,Haenam,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chungju,"Korea, Republic of",North Chungcheong,1845033,Chungju,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chuncheon,"Korea, Republic of",Gangwon-do,1845136,Chuncheon,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Jumunjin,"Korea, Republic of",Gangwon-do,1845142,Jumunjin,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Jeonju,"Korea, Republic of",Jeollabuk-do,1845457,Jeonju,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cheongsong gun,"Korea, Republic of",Gyeongsangbuk-do,1845519,Cheongsong gun,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cheongju-si,"Korea, Republic of",North Chungcheong,1845604,Cheongju-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Cheonan,"Korea, Republic of",Chungcheongnam-do,1845759,Cheonan,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chinju,"Korea, Republic of",Gyeongsangnam-do,1846052,Chinju,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Chinch'ŏn,"Korea, Republic of",North Chungcheong,1846095,Chinch'ŏn,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Jinan-gun,"Korea, Republic of",Jeollabuk-do,1846114,Jinan-gun,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Jeju City,"Korea, Republic of",Jeju-do,1846266,Jeju City,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Changwon,"Korea, Republic of",Gyeongsangnam-do,1846326,Changwon,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Changsu,"Korea, Republic of",Jeollabuk-do,1846355,Changsu,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Anyang-si,"Korea, Republic of",Gyeonggi-do,1846898,Anyang-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Anseong,"Korea, Republic of",Gyeonggi-do,1846912,Anseong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ansan-si,"Korea, Republic of",Gyeonggi-do,1846918,Ansan-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Andong,"Korea, Republic of",Gyeongsangbuk-do,1846986,Andong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gaigeturi,"Korea, Republic of",Jeju-do,1847050,Gaigeturi,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sinhyeon,"Korea, Republic of",Gyeongsangnam-do,1882056,Sinhyeon,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Yeosu,"Korea, Republic of",Jeollanam-do,1884138,Yeosu,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Yŏnmu,"Korea, Republic of",Chungcheongnam-do,1886598,Yŏnmu,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Donghae City,"Korea, Republic of",Gangwon-do,1892823,Donghae City,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Pubal,"Korea, Republic of",Gyeonggi-do,1896953,Pubal,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Seongnam-si,"Korea, Republic of",Gyeonggi-do,1897000,Seongnam-si,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hanam,"Korea, Republic of",Gyeonggi-do,1897007,Hanam,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hwado,"Korea, Republic of",Gyeonggi-do,1897118,Hwado,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Namyangju,"Korea, Republic of",Gyeonggi-do,1897122,Namyangju,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ungsang,"Korea, Republic of",Gyeongsangnam-do,1912205,Ungsang,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Wabu,"Korea, Republic of",Gyeonggi-do,1912209,Wabu,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Naesŏ,"Korea, Republic of",Gyeongsangnam-do,1925936,Naesŏ,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Hwawŏn,"Korea, Republic of",Daegu,1925943,Hwawŏn,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Gwangmyeong,"Korea, Republic of",Gyeonggi-do,1948005,Gwangmyeong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sinan,"Korea, Republic of",Jeollanam-do,6395804,Sinan,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Uiwang,"Korea, Republic of",Gyeonggi-do,6573901,Uiwang,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Seogwipo,"Korea, Republic of",Jeju-do,6621166,Seogwipo,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Changnyeong,"Korea, Republic of",Gyeongsangnam-do,6903078,Changnyeong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sejong,"Korea, Republic of",Sejong-si,11523293,Sejong,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Jeongeup,"Korea, Republic of",Jeollabuk-do,11695689,Jeongeup,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Yeongam,"Korea, Republic of",Jeollanam-do,11762608,Yeongam,"Korea, Republic of",0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Janūb as Surrah,Kuwait,Al Farwaniyah,285603,Janūb as Surrah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ḩawallī,Kuwait,Hawalli,285629,Ḩawallī,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Bayān,Kuwait,Hawalli,285663,Bayān,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
As Sālimīyah,Kuwait,Hawalli,285704,As Sālimīyah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ar Rumaythīyah,Kuwait,Hawalli,285726,Ar Rumaythīyah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ar Riqqah,Kuwait,Al Ahmadi,285728,Ar Riqqah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Manqaf,Kuwait,Al Ahmadi,285778,Al Manqaf,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Mahbūlah,Kuwait,Al Ahmadi,285782,Al Mahbūlah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kuwait City,Kuwait,Al Asimah,285787,Kuwait City,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Jahrā’,Kuwait,Al Jahra Governorate,285799,Al Jahrā’,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Faḩāḩīl,Kuwait,Al Ahmadi,285811,Al Faḩāḩīl,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Finţās,Kuwait,Al Ahmadi,285812,Al Finţās,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Farwānīyah,Kuwait,Al Farwaniyah,285815,Al Farwānīyah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Al Aḩmadī,Kuwait,Al Ahmadi,285839,Al Aḩmadī,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ad Dasmah,Kuwait,Al Asimah,285856,Ad Dasmah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Salwá,Kuwait,Hawalli,387958,Salwá,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ar Rābiyah,Kuwait,Al Asimah,388065,Ar Rābiyah,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Şabāḩ as Sālim,Kuwait,Mubarak al Kabir,412800,Şabāḩ as Sālim,Kuwait,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
West Bay,Cayman Islands,West Bay,3580477,West Bay,Cayman Islands,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
George Town,Cayman Islands,George Town,3580661,George Town,Cayman Islands,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zhanaozen,Kazakhstan,Mangghystau,607610,Zhanaozen,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shalqar,Kazakhstan,Aktyubinskaya Oblast',608359,Shalqar,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shalkar,Kazakhstan,Atyrau Oblisi,608362,Shalkar,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Oral,Kazakhstan,Batys Qazaqstan,608668,Oral,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kandyagash,Kazakhstan,Aktyubinskaya Oblast',608679,Kandyagash,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Qulsary,Kazakhstan,Atyrau Oblisi,609123,Qulsary,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Khromtau,Kazakhstan,Aktyubinskaya Oblast',609404,Khromtau,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Karagandy,Kazakhstan,Karaganda,609655,Karagandy,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Embi,Kazakhstan,Aktyubinskaya Oblast',609924,Embi,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Balykshi,Kazakhstan,Atyrau Oblisi,610445,Balykshi,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Atyrau,Kazakhstan,Atyrau Oblisi,610529,Atyrau,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Aktobe,Kazakhstan,Aktyubinskaya Oblast',610611,Aktobe,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shevchenko,Kazakhstan,Mangghystau,610612,Shevchenko,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Aqsay,Kazakhstan,Batys Qazaqstan,610613,Aqsay,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Altay,Kazakhstan,East Kazakhstan,1516438,Altay,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zhosaly,Kazakhstan,Qyzylorda,1516519,Zhosaly,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zhezqazghan,Kazakhstan,Ulytau Region,1516589,Zhezqazghan,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zhitikara,Kazakhstan,Qostanay,1516601,Zhitikara,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zhangatas,Kazakhstan,Zhambyl,1516788,Zhangatas,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Novokazalinsk,Kazakhstan,Qyzylorda,1516789,Novokazalinsk,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Taraz,Kazakhstan,Zhambyl,1516905,Taraz,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zaysan,Kazakhstan,East Kazakhstan,1517060,Zaysan,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zhangaqorghan,Kazakhstan,Qyzylorda,1517323,Zhangaqorghan,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Turar Ryskulov,Kazakhstan,Turkistan,1517501,Turar Ryskulov,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ushtobe,Kazakhstan,Jetisu Region,1517637,Ushtobe,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Turkestan,Kazakhstan,Turkistan,1517945,Turkestan,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Temirtau,Kazakhstan,Karaganda,1518262,Temirtau,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Tekeli,Kazakhstan,Jetisu Region,1518296,Tekeli,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Tasbuget,Kazakhstan,Qyzylorda,1518431,Tasbuget,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Talghar,Kazakhstan,Almaty Oblysy,1518518,Talghar,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Taldykorgan,Kazakhstan,Jetisu Region,1518542,Taldykorgan,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shymkent,Kazakhstan,Shymkent,1518980,Shymkent,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shu,Kazakhstan,Zhambyl,1519030,Shu,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shemonaikha,Kazakhstan,East Kazakhstan,1519226,Shemonaikha,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shchuchinsk,Kazakhstan,Aqmola,1519244,Shchuchinsk,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Shakhtinsk,Kazakhstan,Karaganda,1519327,Shakhtinsk,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Semey,Kazakhstan,Abai Region,1519422,Semey,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Saryaghash,Kazakhstan,Turkistan,1519673,Saryaghash,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sarqant,Kazakhstan,Jetisu Region,1519691,Sarqant,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Saran,Kazakhstan,Karaganda,1519725,Saran,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Rudnyy,Kazakhstan,Qostanay,1519843,Rudnyy,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kyzylorda,Kazakhstan,Qyzylorda,1519922,Kyzylorda,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Kostanay,Kazakhstan,Qostanay,1519928,Kostanay,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Karatau,Kazakhstan,Zhambyl,1519938,Karatau,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Konayev,Kazakhstan,Almaty Oblysy,1519948,Konayev,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Petropavl,Kazakhstan,North Kazakhstan,1520172,Petropavl,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Pavlodar,Kazakhstan,Pavlodar Region,1520240,Pavlodar,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Zharkent,Kazakhstan,Jetisu Region,1520253,Zharkent,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ust-Kamenogorsk,Kazakhstan,East Kazakhstan,1520316,Ust-Kamenogorsk,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Sarykemer,Kazakhstan,Zhambyl,1520947,Sarykemer,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Merke,Kazakhstan,Zhambyl,1520969,Merke,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Makinsk,Kazakhstan,Aqmola,1521230,Makinsk,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Lisakovsk,Kazakhstan,Qostanay,1521315,Lisakovsk,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Baikonur,Kazakhstan,Baikonur,1521368,Baikonur,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
Ridder,Kazakhstan,East Kazakhstan,1521370,Ridder,Kazakhstan,0,0,1000000,FALSE,Tropical,Other,Enhanced Global Cities,Large
